reporterISO,reporter,partnerISO,partner,sector,commodity_code,commodity,trade_value_usd,year,flow
AUS,Australia,TZA,United Rep. of Tanzania,energy,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",139185.111,2025,Export
AUS,Australia,UKR,Ukraine,energy,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",162132390.443,2025,Export
AUS,Australia,USA,USA,energy,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",85015.579,2025,Export
AUS,Australia,UZB,Uzbekistan,energy,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",10909012.849,2025,Export
AUS,Australia,VNM,Viet Nam,energy,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2418712627.319,2025,Export
AUS,Australia,VUT,Vanuatu,energy,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",7212686.964,2025,Export
AUS,Australia,W00,World,energy,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",90323028492.955,2025,Export
AUS,Australia,WLF,Wallis and Futuna Isds,energy,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",99124.49,2025,Export
AUS,Australia,WSM,Samoa,energy,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1754940.522,2025,Export
AUS,Australia,X1,Bunkers,energy,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2220841112.417,2025,Export
AUS,Australia,ZAF,South Africa,energy,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",39249818.649,2025,Export
AUS,Australia,_X,"Areas, nes",energy,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",40120317235.051,2025,Export
BRA,Brazil,ABW,Aruba,energy,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",23257383.0,2025,Export
BRA,Brazil,AGO,Angola,energy,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",10111859.0,2025,Export
BRA,Brazil,AIA,Anguilla,energy,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",11647.0,2025,Export
BRA,Brazil,ARE,United Arab Emirates,energy,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",114322827.0,2025,Export
BRA,Brazil,ARG,Argentina,energy,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",442912694.0,2025,Export
